index,year,NOx,NMVOC,SO2,NH3,PM2.5,PM10,TSP,BC,CO
AgriOther,2005,115.67329277940557,9.171000576210078,0.0,305.6777352326343,0.6541131179999999,17.006941068,17.006941068,0.0,0.0
AgriOther,2006,112.8357028596887,8.832015494262256,0.0,304.40597014708203,0.6548596799999999,17.026351679999998,17.026351679999998,0.0,0.0
AgriOther,2007,114.69477757400617,9.188045801125917,0.0,312.2177071588158,0.66347832,17.25043632,17.25043632,0.0,0.0
AgriOther,2008,112.28503122793664,9.83162772381174,0.0,317.5300988464562,0.6864028799999999,17.84647488,17.84647488,0.0,0.0
AgriOther,2009,113.38481118640533,10.623135678745033,0.0,321.5096205708561,0.6911254715999999,17.969262261599997,17.969262261599997,0.0,0.0
AgriOther,2010,114.2784606480298,9.529779949780146,0.0,331.11185579553245,0.6846758399999999,17.801571839999998,17.801571839999998,0.0,0.0
AgriOther,2011,117.2568858454329,9.025104300355125,0.0,337.14478085233907,0.6858654,17.8325004,17.8325004,0.0,0.0
AgriOther,2012,119.7580300264768,10.052789724732257,0.0,340.4028314547728,0.685233204,17.816063304,17.816063304,0.0,0.0
AgriOther,2013,120.6600376329609,10.3608402009678,0.0,346.37586007026846,0.6886697999999999,17.9054148,17.9054148,0.0,0.0
AgriOther,2014,124.14516357010575,11.402476056320298,0.0,353.3025304782707,0.688504548,17.901118248000003,17.901118248000003,0.0,0.0
AgriOther,2015,125.2271625867251,9.913027975059,0.0,353.74187803786265,0.680773656,17.700115056,17.700115056,0.0,0.0
AgriOther,2016,124.706717765118,9.693864871095856,0.0,354.09281718170786,0.676887942,17.599086492,17.599086492,0.0,0.0
AgriOther,2017,119.88293610196862,9.7436909082821,0.0,341.13637571159745,0.67640211,17.58645486,17.58645486,0.0,0.0
AgriOther,2018,114.26905602771495,7.8197318732192995,0.0,324.92529724616617,0.6708739920000001,17.442723792000002,17.442723792000002,0.0,0.0
AgriOther,2019,110.83479346723134,8.5585534832428,0.0,314.53306863561926,0.6697718160000001,17.414067216,17.414067216,0.0,0.0
Aviation,1990,6.732263525474054,1.3005044288350598,0.4453397666577782,0.09009168450706453,0.0,0.0,0.09915725514221296,0.0,12.281125831127572
Aviation,1991,6.758906402912779,1.1802527042396125,0.4286927354970884,0.08672115955602441,0.0,0.0,0.1003852095154916,0.0,12.331652914864728
Aviation,1992,7.137245496490817,1.138348242993304,0.4438628142837351,0.08979315375580943,0.0,0.0,0.10458843810509397,0.0,12.117977088134348
Aviation,1993,7.2370332621006215,1.080256979630116,0.44848443901379154,0.09072860241715533,0.0,0.0,0.10444566860691878,0.0,11.976032405764784
Aviation,1994,7.317338765144916,1.1595968053847958,0.4612372269673856,0.09330877750845974,0.0,0.0,0.10491498592187185,0.0,12.49362317859065
Aviation,1995,7.62950284966261,1.0483964688516507,0.4751660632763579,0.09613041952733442,0.09662629421774141,0.09662629421774141,0.10219836129175819,0.0,11.918519792442002
Aviation,1996,7.351833043729874,1.0600215837516371,0.4977801060647238,0.10070954905710257,0.09740986439473537,0.09740986439473537,0.10257753320373811,0.0,12.473888597637448
Aviation,1997,7.670778714870696,1.0244964485594215,0.5255786368708772,0.10633475830016566,0.0998039435347663,0.0998039435347663,0.10508317659801977,0.0,13.059704529041806
Aviation,1998,8.09642580738284,0.9886259645899255,0.5407661935632699,0.10940992930651883,0.10036881944645831,0.10036881944645831,0.10540360564866211,0.0,12.953874857269
Aviation,1999,8.745483319628708,1.0163968344602812,0.5779634194033941,0.11693799311890245,0.10506837416702781,0.10506837416702781,0.1100943592884146,0.0,13.374811613605733
Aviation,2000,9.349599037983708,1.055097358459773,0.6111287231455307,0.12364988398538981,0.11003577579813634,0.11003577579813634,0.11508404733997929,0.048284026604410224,13.69663635234344
